timestamp;price;volume
"2017-03-13 17:00:00";1232.1600341796875;245306000
"2017-03-20 17:00:00";1055.3599853515625;337391008
"2017-03-27 17:00:00";1044.5799560546875;326332000
"2017-04-03 17:00:00";1145.52001953125;436310016
"2017-04-10 17:00:00";1187.4599609375;216182000
"2017-04-17 17:00:00";1193.77001953125;270524000
"2017-04-24 17:00:00";1250.449951171875;242556000
"2017-05-01 17:00:00";1421.030029296875;477337984
"2017-05-08 17:00:00";1723.8900146484375;1167920000
"2017-05-15 17:00:00";1741.699951171875;959044992
"2017-05-22 17:00:00";2191.56005859375;1378749952
"2017-05-29 17:00:00";2255.360107421875;1443970048
"2017-06-05 17:00:00";2690.840087890625;2089609984
"2017-06-12 17:00:00";2680.909912109375;1781200000
"2017-06-19 17:00:00";2591.260009765625;1854189952
"2017-06-26 17:00:00";2478.449951171875;1489789952
"2017-07-03 17:00:00";2561;985516032
"2017-07-10 17:00:00";2385.889892578125;1329760000
"2017-07-17 17:00:00";2233.52001953125;1512450048
"2017-07-24 17:00:00";2757.5;1460089984
"2017-07-31 17:00:00";2871.300048828125;1324669952
"2017-08-07 17:00:00";3370.219970703125;1752760064
"2017-08-14 17:00:00";4326.990234375;3258050048
"2017-08-21 17:00:00";3998.35009765625;3764239872
"2017-08-28 17:00:00";4389.2099609375;2486080000
"2017-09-04 17:00:00";4228.2900390625;2697969920
"2017-09-11 17:00:00";4168.8798828125;1864530048
"2017-09-18 17:00:00";4073.7900390625;1563980032
"2017-09-25 17:00:00";3928.409912109375;1043740032
"2017-10-02 17:00:00";4408.4599609375;1288019968
"2017-10-09 17:00:00";4776.2099609375;1597139968
"2017-10-16 17:00:00";5741.580078125;1821570048
"2017-10-23 17:00:00";5935.52001953125;2735699968
"2017-10-30 17:00:00";6132.02001953125;2311379968
"2017-11-06 16:00:00";7023.10009765625;2326340096
"2017-11-13 16:00:00";6561.47998046875;3197110016
"2017-11-20 16:00:00";8205.740234375;4277609984
"2017-11-27 16:00:00";9823.4296875;6348819968
"2017-12-04 16:00:00";11685.7001953125;6895260160
"2017-12-11 16:00:00";16919.80078125;14603799552
"2017-12-18 16:00:00";19118.30078125;16894499840
"2017-12-25 16:00:00";14036.599609375;13454300160
"2018-01-01 16:00:00";13625;16846600192
"2018-01-08 16:00:00";15123.7001953125;16659999744
"2018-01-15 16:00:00";13836.099609375;18853799936
"2018-01-22 16:00:00";10944.5;9660609536
"2018-01-29 16:00:00";11306.7998046875;8637859840
"2018-02-05 16:00:00";7051.75;13999800320
"2018-02-12 16:00:00";8926.7197265625;5696719872
"2018-02-19 16:00:00";11231.7998046875;9926540288
"2018-02-26 16:00:00";10393.900390625;6966179840
"2018-03-05 16:00:00";11500.099609375;6832169984
"2018-03-12 17:00:00";9173.0400390625;5991139840
"2018-03-19 17:00:00";8619.669921875;6361789952
"2018-03-26 17:00:00";8200;5378250240
"2018-04-02 17:00:00";7102.259765625;5499700224
"2018-04-09 17:00:00";6795.43994140625;4272750080
"2018-04-16 17:00:00";8071.66015625;6900879872
"2018-04-23 17:00:00";8934.33984375;10678800384
"2018-04-30 17:00:00";9251.4697265625;7713019904
"2018-05-07 17:00:00";9380.8701171875;7415869952
"2018-05-14 17:00:00";8705.1904296875;6705710080
"2018-05-21 17:00:00";8419.8701171875;5137010176
"2018-05-28 17:00:00";7129.4599609375;5662660096
"2018-06-04 17:00:00";7500.89990234375;4961739776
"2018-06-11 17:00:00";6905.81982421875;4654380032
"2018-06-18 17:00:00";6742.39013671875;4057029888
"2018-06-25 17:00:00";6253.5498046875;3279759872
"2018-07-02 17:00:00";6596.66015625;4672309760
"2018-07-09 17:00:00";6739.2099609375;4052430080
"2018-07-16 17:00:00";6739.64990234375;5961950208
"2018-07-23 17:00:00";7716.509765625;7277689856
"2018-07-30 17:00:00";8181.2;5287530000
"2018-08-06 17:00:00";6958.32;4682800000
"2018-08-13 17:00:00";6287.66;5301700000
"2018-08-20 17:00:00";6301.07;3377180000
"2018-08-27 17:00:00";6891.08;4659940000
"2018-09-03 17:00:00";7263;4273640000
"2018-09-10 17:00:00";6331.88;3849910000
"2018-09-17 17:00:00";6280.91;4180090000
"2018-09-24 17:00:00";6603.64;4726180000
"2018-10-01 17:00:00";6593.24;3979260000
"2018-10-08 17:00:00";6653.08;3580810000
"2018-10-15 17:00:00";6601.41;4074800000
"2018-10-22 17:00:00";6472.36;3716150000
"2018-10-29 17:00:00";6337.04;3781100000
"2018-11-05 16:00:00";6433.38;4700040000
"2018-11-12 16:00:00";6373.19;4503800000
"2018-11-19 16:00:00";4863.93;8428290000
"2018-11-26 16:00:00";3765.95;5998720000
"2018-12-03 16:00:00";3886.2948763;5028069239.31
